X,Y,Z,formation
14667635.7,4524394.38,-6615.67,fracture
14668297.94,4524396.49,-6614.64,fracture
14667151.52,4524408,-6624.91,fracture
14668856.38,4524415.1,-6612.71,fracture
14668029.92,4524411.07,-6626.43,fracture
14668642.24,4524444.5,-6628.06,fracture
14666288.92,4524442.75,-6603.43,fracture
14665887.88,4524467.44,-6609.21,fracture
14668492.76,4524482.78,-6630.2,fracture
14667897.88,4524475.66,-6588.5,fracture
14666097.23,4524493.48,-6599.95,fracture
14667667.75,4524486.94,-6588.2,fracture
14668170.62,4524481.13,-6624.64,fracture
14668107.67,4524503.97,-6607.37,fracture
14668254.8,4524512.51,-6620.58,fracture
14668542.92,4524523.76,-6607.17,fracture
14667891.58,4524531.19,-6610.71,fracture
14667880.28,4524537.3,-6593.65,fracture
14666096.9,4524549.16,-6593.31,fracture
14668031.8,4524550.83,-6612.52,fracture
14668287.71,4524550.43,-6631.9,fracture
14667771.4,4524566.75,-6586.85,fracture
14668261.1,4524597.44,-6606.75,fracture
14667372.19,4524695.97,-6587.12,fracture
14667662.79,4524726.48,-6590.74,fracture
14667634.62,4524742.11,-6614.89,fracture
14666508.72,4524781.92,-6625.5,fracture
14667452.88,4524780.23,-6617.71,fracture
14666031.33,4524796.9,-6591.56,fracture
14667749.25,4524778.27,-6608.12,fracture
14667496.79,4524846.58,-6616.38,fracture
14666796.2,4524864.21,-6591.88,fracture
14667412.04,4524882.71,-6602.39,fracture
14666917.96,4524888.96,-6598.46,fracture
14669360.37,4520584.09,-6647.43,fracture
14669165.83,4520629.36,-6668.82,fracture
14669588.56,4520830.26,-6667.94,fracture
14668088.47,4521054.47,-6666.39,fracture
14669691.57,4521067.77,-6666.36,fracture
14668678.38,4521104.21,-6638.39,fracture
14667830.57,4521148.65,-6644.79,fracture
14669081.39,4521145.4,-6651.98,fracture
14667829.82,4521199.3,-6676.48,fracture
14667674.51,4521246.8,-6657.51,fracture
14669674.83,4521249.17,-6668.54,fracture
14668191.51,4521256.97,-6666.15,fracture
14667498.46,4521355.25,-6640.69,fracture
14669127.85,4521350.66,-6658.9,fracture
14668230.28,4521377.21,-6666.56,fracture
14667296.04,4521386.31,-6656.67,fracture
14667491.55,4521392.17,-6654.83,fracture
14667553.12,4521405.3,-6660.71,fracture
14669821.04,4521413.15,-6649.41,fracture
14669896.49,4521407.46,-6666.31,fracture
14667831.86,4521427.43,-6673.88,fracture
14668459.96,4521421.47,-6651.38,fracture
14667642.55,4521430.32,-6661.81,fracture
14667117.76,4521478.44,-6648.33,fracture
14667748.3,4521470.73,-6669.2,fracture
14667151.42,4521495.36,-6657.53,fracture
14667350.68,4521501.07,-6641.87,fracture
14667181.1,4521517.06,-6655.36,fracture
14666781.32,4521545.74,-6648.11,fracture
14666848.07,4521530.74,-6633.66,fracture
14668020.33,4521572.93,-6642.36,fracture
14667360.94,4521589.09,-6656.71,fracture
14668340.05,4521584.27,-6660.6,fracture
14667251.59,4521597.16,-6639.19,fracture
14666687.28,4521606.98,-6634.82,fracture
14668343.92,4521613.43,-6635.73,fracture
14666848.29,4521603.22,-6650.62,fracture
14666961.39,4521604.53,-6646.9,fracture
14669727.22,4521631.12,-6662.8,fracture
14669915.89,4521632.59,-6658.6,fracture
14669964.86,4521636.25,-6660.5,fracture
14667196.06,4521647.12,-6650.39,fracture
14666971.6,4521647.56,-6644.63,fracture
14667352.18,4521681.89,-6646.57,fracture
14666373.4,4521699.94,-6662.26,fracture
14667843.55,4521696.61,-6666.66,fracture
14666427.67,4521695.01,-6646.74,fracture
14670040.21,4521705.51,-6661.63,fracture
14666565.94,4521710.19,-6645.45,fracture
14667618.91,4521727.37,-6651.08,fracture
14666321.37,4521736.32,-6667.02,fracture
14666433.37,4521714.85,-6668.38,fracture
14667555.69,4521735.02,-6658.78,fracture
14668830.59,4521730.97,-6662.71,fracture
14669648.53,4521737.69,-6654.98,fracture
14666529.9,4521747.55,-6667.87,fracture
14668370.78,4521765.29,-6649.75,fracture
14667605.23,4521776.58,-6659.27,fracture
14668919.17,4521784.98,-6647.77,fracture
14667457.04,4521804.89,-6647.42,fracture
14666916.4,4521797.55,-6613.71,fracture
14667798.78,4521820.06,-6639.06,fracture
14669398.16,4521814.56,-6660.5,fracture
14667342.58,4521831.69,-6629.72,fracture
14667060.6,4521818.72,-6626.32,fracture
14666395.98,4521826.24,-6649.39,fracture
14666657.67,4521844.14,-6656.44,fracture
14666706.55,4521838.87,-6644.43,fracture
14666810.42,4521837.86,-6619.77,fracture
14666493.85,4521843.37,-6665.62,fracture
14667403.99,4521894.86,-6641.15,fracture
14666653.86,4521880.55,-6642.26,fracture
14666871.93,4521872.79,-6617.34,fracture
14667996.68,4521904.72,-6661.83,fracture
14667565.28,4521913.74,-6649.53,fracture
14666195.86,4521925.7,-6672.48,fracture
14667293.25,4521940.2,-6614.41,fracture
14667800.08,4521949.87,-6667.26,fracture
14666128.26,4521953.15,-6643.67,fracture
14666880.21,4521944.23,-6617.74,fracture
14667344.24,4521972.56,-6624.82,fracture
14666946.42,4521968.75,-6633.47,fracture
14666286.52,4521988.05,-6656.9,fracture
14666387.89,4521990.5,-6671.66,fracture
14666967.31,4521990.62,-6611.55,fracture
14667311.45,4522020.55,-6641.02,fracture
14668801.5,4521998.71,-6655.62,fracture
14668203.9,4522011.08,-6660.75,fracture
14667133.65,4522015.93,-6614.98,fracture
14666512.96,4522033.88,-6639.49,fracture
14668954.11,4522051.8,-6653.05,fracture
14667062.04,4522046.83,-6616.12,fracture
14666634.67,4522063.82,-6637.69,fracture
14666895.77,4522063.67,-6613.06,fracture
14667628.14,4522080.61,-6645.85,fracture
14666551.04,4522073.99,-6659.88,fracture
14668454.52,4522080.21,-6633.41,fracture
14668476.35,4522087.68,-6636.47,fracture
14666532.36,4522081.43,-6648.62,fracture
14668092.56,4522089.47,-6645.02,fracture
14668361.7,4522095.08,-6651.69,fracture
14666614.1,4522102.94,-6662.3,fracture
14667007.06,4522098.12,-6636.04,fracture
14668906.09,4522110.8,-6632.03,fracture
14668111.72,4522127.56,-6665.61,fracture
14669207.38,4522122.1,-6642.61,fracture
14667063.69,4522112.78,-6615.58,fracture
14668154.78,4522135.72,-6662.24,fracture
14668468.26,4522131.05,-6636.56,fracture
14667153.17,4522127.07,-6634.04,fracture
14670191.4,4522138.19,-6650.21,fracture
14668419.13,4522151.64,-6661.18,fracture
14665175.75,4522173.43,-6659.68,fracture
14666240.82,4522173.65,-6676.31,fracture
14667726.16,4522187.14,-6663.82,fracture
14666128.58,4522185.46,-6660.06,fracture
14666861.71,4522179.83,-6644.8,fracture
14667184.53,4522175.08,-6617.64,fracture
14667604.74,4522194.15,-6647.73,fracture
14669416.67,4522188.52,-6642.04,fracture
14666061.94,4522209.32,-6661.69,fracture
14667041.5,4522204.67,-6616.95,fracture
14668098.05,4522248.13,-6640.09,fracture
14668333.51,4522247.93,-6638.59,fracture
14666160.99,4522241.24,-6674.22,fracture
14666326.72,4522240.73,-6668.35,fracture
14669982.17,4522247.24,-6654.14,fracture
14667773.77,4522270.11,-6653.02,fracture
14669716.02,4522269.48,-6654.13,fracture
14667573.73,4522293.93,-6658.32,fracture
14668058.53,4522283.53,-6661.84,fracture
14666918.37,4522281.88,-6645.61,fracture
14667513.95,4522306.27,-6653.92,fracture
14667894.5,4522294.77,-6651.21,fracture
14666181.29,4522305.01,-6673.01,fracture
14667521.68,4522318.68,-6631.13,fracture
14666753.04,4522308.26,-6633.94,fracture
14667428.62,4522329.65,-6629.12,fracture
14665813.17,4522323.99,-6659.57,fracture
14666566.3,4522331.94,-6674.44,fracture
14666837.59,4522334.67,-6656.4,fracture
14666970.9,4522341.4,-6647.95,fracture
14669798.56,4522349.75,-6646.05,fracture
14667235.02,4522343.69,-6637.74,fracture
14667921.05,4522371.22,-6647.87,fracture
14668005.73,4522370.01,-6664.39,fracture
14668921.41,4522370.35,-6655.75,fracture
14667996.2,4522386.42,-6661.53,fracture
14665850.59,4522379.08,-6666.67,fracture
14666038.86,4522386.55,-6645.83,fracture
14668485.48,4522389.98,-6645.27,fracture
14666109.17,4522392.8,-6659.79,fracture
14667259.67,4522392.56,-6645.76,fracture
14667693.81,4522416.36,-6632.53,fracture
14667810.83,4522428.99,-6659.53,fracture
14667229.49,4522414.47,-6650.78,fracture
14666378.57,4522435.16,-6676.21,fracture
14667281.31,4522424.22,-6651.64,fracture
14668816.64,4522444.96,-6658.49,fracture
14669001.01,4522440.68,-6644.73,fracture
14666981.42,4522445.18,-6630.4,fracture
14667240.16,4522438,-6634.9,fracture
14666460.44,4522466.23,-6654.79,fracture
14667081.42,4522446.93,-6645.89,fracture
14667126.04,4522460.93,-6649.92,fracture
14667640.46,4522483.42,-6639.65,fracture
14668987.87,4522472.55,-6629.28,fracture
14666975.37,4522474.72,-6630.87,fracture
14670102.8,4522492.86,-6640.33,fracture
14664911.53,4522506.26,-6665.67,fracture
14665602.85,4522506.38,-6667.25,fracture
14668319.08,4522513.88,-6630.43,fracture
14666667.27,4522513.8,-6656.19,fracture
14667128.13,4522509.87,-6651.13,fracture
14667793.81,4522532.02,-6631.89,fracture
14668074.17,4522526.34,-6661.14,fracture
14667174.72,4522520.33,-6648.15,fracture
14666423.12,4522534.47,-6662.83,fracture
14667673.07,4522553.53,-6651.43,fracture
14667957.19,4522569.04,-6652.04,fracture
14666943.4,4522588.69,-6653.6,fracture
14668182.89,4522599.16,-6657.66,fracture
14670065.05,4522596.8,-6632.05,fracture
14668573.24,4522612.5,-6632.62,fracture
14667227.53,4522601.84,-6632.26,fracture
14667886.26,4522622.72,-6646.76,fracture
14667844.07,4522637.31,-6634.56,fracture
14668247.08,4522635.51,-6645.2,fracture
14668264.41,4522633.2,-6641.23,fracture
14667253.56,4522629.21,-6633.44,fracture
14667714.21,4522650.05,-6649.21,fracture
14667159.62,4522638.09,-6628.45,fracture
14667899.5,4522651.96,-6662.4,fracture
14668220.9,4522651.36,-6630.06,fracture
14668680.89,4522656.38,-6650.07,fracture
14668235.53,4522662.45,-6638.3,fracture
14667580.84,4522686.18,-6652.25,fracture
14667944.29,4522689.96,-6638.22,fracture
14668968.14,4522686.24,-6644.2,fracture
14666824.19,4522681.08,-6640.21,fracture
14667910,4522699.51,-6652.54,fracture
14667224.98,4522683.98,-6653.02,fracture
14669288.69,4522715.86,-6641.65,fracture
14667059.82,4522714.18,-6629.77,fracture
14667102.6,4522726.99,-6638.84,fracture
14668117.98,4522748.22,-6643.83,fracture
14667176.29,4522742.67,-6652.39,fracture
14666622.52,4522783.86,-6669.24,fracture
14667364.71,4522774.47,-6633.38,fracture
14668132.98,4522811.69,-6649.69,fracture
14665131.54,4522818.26,-6630,fracture
14667640.06,4522831.16,-6644.89,fracture
14667841.37,4522830.69,-6650.02,fracture
14668329.83,4522838.55,-6644.34,fracture
14667103.9,4522834.5,-6634.7,fracture
14666349.22,4522838.78,-6654.55,fracture
14666493.14,4522842.82,-6645.47,fracture
14668592.31,4522862.88,-6627.32,fracture
14667166.99,4522860.06,-6635.16,fracture
14667378.86,4522850.28,-6644.56,fracture
14665895.68,4522873.38,-6650.47,fracture
14666661.82,4522877.53,-6665.57,fracture
14667612.1,4522902.21,-6642.53,fracture
14668458.26,4522893.65,-6637.12,fracture
14666910.65,4522896.84,-6655.58,fracture
14667696.51,4522914.94,-6630.66,fracture
14669518.82,4522914.46,-6646.39,fracture
14667422.85,4522906.37,-6652.21,fracture
14667865.5,4522928.74,-6635.44,fracture
14667138.82,4522933.86,-6644.28,fracture
14667190.46,4522931.69,-6639.1,fracture
14667004.21,4522940.93,-6647.07,fracture
14668173.91,4522956.14,-6658.7,fracture
14667182.37,4522952.51,-6649.83,fracture
14666646.47,4522962.86,-6644.92,fracture
14669125.82,4522974.44,-6659.05,fracture
14667259.47,4522971.21,-6645.35,fracture
14669881.82,4522985.79,-6648.96,fracture
14667216.21,4522975.07,-6636.64,fracture
14665194.89,4522988.62,-6646.27,fracture
14667313.49,4522981.45,-6638.93,fracture
14668099.33,4523010.28,-6651.9,fracture
14667311.23,4523011.25,-6649.14,fracture
14668275.5,4523027.82,-6632.98,fracture
14668344.96,4523029.27,-6648.09,fracture
14666928.28,4523016.51,-6651.16,fracture
14667129.52,4523020.35,-6653.2,fracture
14668188.84,4523039.29,-6634.9,fracture
14670198.33,4523036.64,-6668.6,fracture
14666504.97,4523042.72,-6632.71,fracture
14668322.58,4523054.87,-6634.81,fracture
14667361.5,4523066.48,-6629.98,fracture
14667903.05,4523085.11,-6653.85,fracture
14667544.27,4523068.98,-6647.42,fracture
14668600.08,4523094.23,-6652.53,fracture
14666379.55,4523101.56,-6645.12,fracture
14666883.78,4523093.83,-6633.98,fracture
14668371.73,4523110.68,-6645.67,fracture
14667491.27,4523089.07,-6647.45,fracture
14668059.8,4523117.03,-6637.29,fracture
14668459.45,4523140.21,-6638.35,fracture
14666675.61,4523158.72,-6640.96,fracture
14667228.74,4523163.85,-6621.09,fracture
14666890.48,4523170.13,-6638.07,fracture
14667300.53,4523164.69,-6635.45,fracture
14668088.02,4523190.7,-6647.96,fracture
14668533.94,4523187.72,-6651.12,fracture
14666918.87,4523179.81,-6647.33,fracture
14667397.9,4523177,-6645.03,fracture
14668090.19,4523195.99,-6630.44,fracture
14667305.22,4523224.06,-6645.07,fracture
14668257.89,4523243.44,-6657.94,fracture
14667983.23,4523257.1,-6655.66,fracture
14667104.15,4523245.1,-6633.25,fracture
14667308.82,4523267.3,-6639.21,fracture
14667265.82,4523277.6,-6650.62,fracture
14668116.81,4523299.55,-6628.17,fracture
14666894.09,4523288.73,-6619.27,fracture
14667963.94,4523313.23,-6646.05,fracture
14669226.57,4523304.26,-6638.58,fracture
14666063.07,4523303.46,-6632.73,fracture
14667298.78,4523296.61,-6633.79,fracture
14668247.89,4523324.72,-6642.47,fracture
14666468.83,4523318.93,-6627.75,fracture
14666538.56,4523320.41,-6619,fracture
14667033.82,4523321.79,-6642.43,fracture
14667056.9,4523322.3,-6635.56,fracture
14668181.32,4523332.99,-6637.17,fracture
14666865.89,4523334.81,-6640.2,fracture
14667706.37,4523326.36,-6627.09,fracture
14668273.98,4523340.64,-6629.63,fracture
14666807.42,4523347.63,-6620.6,fracture
14667952.07,4523377.75,-6639.65,fracture
14668025.07,4523379.11,-6638.67,fracture
14668825.29,4523379.76,-6648.94,fracture
14666120.56,4523389.48,-6612.65,fracture
14666230.38,4523401.24,-6638.44,fracture
14668770.86,4523420.32,-6659.1,fracture
14667640.48,4523413.32,-6632.2,fracture
14668042.44,4523445.08,-6652.85,fracture
14669354.38,4523434.99,-6640.18,fracture
14667395.58,4523448.33,-6640.45,fracture
14667490.38,4523466.44,-6648.27,fracture
14669419.51,4523483.1,-6630.46,fracture
14666932.42,4523484.88,-6640.51,fracture
14669503.89,4523493.27,-6657.51,fracture
14667269.91,4523491.7,-6645.43,fracture
14668037.44,4523508.97,-6630.64,fracture
14667386.45,4523512.56,-6634.83,fracture
14668036.23,4523530.08,-6649.4,fracture
14666630.22,4523525.28,-6612.82,fracture
14668403.99,4523530.83,-6659.23,fracture
14668668.36,4523540.56,-6629.66,fracture
14666741.77,4523556.06,-6617.17,fracture
14668079.7,4523570,-6634.7,fracture
14668803.61,4523561.19,-6636.89,fracture
14669544.74,4523563.07,-6630.28,fracture
14668012.99,4523579.82,-6634.55,fracture
14668352.46,4523576.26,-6647.2,fracture
14668037.43,4523600.04,-6646.98,fracture
14668308.46,4523599.86,-6632.19,fracture
14668212.44,4523604.6,-6654.96,fracture
14668059.35,4523621.31,-6626.42,fracture
14668378.1,4523612.05,-6627.51,fracture
14668563.73,4523618.38,-6640.52,fracture
14667485.46,4523612.77,-6637.95,fracture
14667556.37,4523619.43,-6626.33,fracture
14668928.09,4523632.7,-6632.1,fracture
14667643.04,4523625.48,-6647.61,fracture
14667022.13,4523651.37,-6633.2,fracture
14670599.36,4523661.92,-6638.84,fracture
14665891.57,4523664.37,-6639.24,fracture
14667164.07,4523660.67,-6636.64,fracture
14667328.45,4523662.29,-6644.52,fracture
14666167.63,4523675.45,-6631.97,fracture
14666656.76,4523672.65,-6621.35,fracture
14667023.22,4523680.84,-6621.23,fracture
14667657.11,4523699.56,-6649.13,fracture
14666985.28,4523718.22,-6627.76,fracture
14667815.85,4523724.88,-6635.03,fracture
14665618.42,4523739.29,-6651.55,fracture
14667719.7,4523734.31,-6635.53,fracture
14668729,4523764.21,-6646.34,fracture
14668631.82,4523773.28,-6632.59,fracture
14669531.59,4523776.72,-6630.91,fracture
14668207.75,4523825.76,-6644.59,fracture
14667310.07,4523815.06,-6644.14,fracture
14667644.9,4523813.03,-6627.63,fracture
14667340.38,4523837.43,-6650.11,fracture
14668998.86,4523857.67,-6640.71,fracture
14667688.01,4523858.24,-6626.34,fracture
14668289.55,4523883.78,-6639.19,fracture
14668891.44,4523871.78,-6635.74,fracture
14668203.84,4523902.6,-6653.79,fracture
14668424.06,4523928.25,-6652.99,fracture
14667147.2,4523921.95,-6649.74,fracture
14668183.35,4523953.65,-6648.98,fracture
14666976.52,4523947.45,-6632.5,fracture
14667099.19,4523962.41,-6645.44,fracture
14667391.81,4523969.7,-6648.78,fracture
14667751.78,4523976.34,-6625.58,fracture
14668026.55,4523995.92,-6645.49,fracture
14666225.56,4524012.07,-6649.68,fracture
14668459.74,4524052.3,-6654.71,fracture
14667727.04,4524038.53,-6646.79,fracture
14669602.65,4524056.13,-6658.35,fracture
14668343.74,4524075.81,-6654.61,fracture
14668259.79,4524079.32,-6634.7,fracture
14668245,4524088.04,-6643.19,fracture
14668815.01,4524087.26,-6648.59,fracture
14669013.58,4524086.45,-6650.17,fracture
14668426.95,4524098.23,-6632.31,fracture
14668424.72,4524124.95,-6649.82,fracture
14667972.16,4524100.54,-6641.37,fracture
14667326.59,4524117.47,-6626.16,fracture
14669036.69,4524144.47,-6642.94,fracture
14666306.45,4524154.17,-6636.27,fracture
14668016.12,4524146.02,-6652.88,fracture
14668125.07,4524158.25,-6632.57,fracture
14668310.99,4524203.09,-6651.36,fracture
14667614.12,4524188.32,-6644.87,fracture
14668761.92,4524213.67,-6657.96,fracture
14668959.99,4524229.89,-6651.74,fracture
14667330.92,4524225.55,-6620.94,fracture
14667485.93,4524230.87,-6628.72,fracture
14665831.79,4524248.48,-6629.24,fracture
14668034.06,4524236.62,-6627.75,fracture
14668175.26,4524234.17,-6652.91,fracture
14668643.66,4524260.12,-6634.82,fracture
14668720.58,4524254.46,-6643.36,fracture
14666422.2,4524259.37,-6649.39,fracture
14667190.22,4524265.12,-6654.41,fracture
14667253.5,4524261.92,-6628.28,fracture
14667799.22,4524262.39,-6625.91,fracture
14667160.42,4524270.99,-6654.44,fracture
14667114.81,4524282.75,-6654.95,fracture
14668579.07,4524300.08,-6634.15,fracture
14668152.97,4524282.78,-6643.29,fracture
14666516.97,4524292.85,-6657.85,fracture
14667898.82,4524301.25,-6624.1,fracture
14668168.42,4524296.76,-6633.81,fracture
14669183.65,4524298.02,-6656.28,fracture
14668805.34,4524325.41,-6649.98,fracture
14669085.44,4524318.14,-6641.54,fracture
14668407.88,4524342,-6658.31,fracture
14667420.5,4524326.1,-6632.69,fracture
14667582.79,4524328.78,-6631.34,fracture
14668847.23,4524345.48,-6654.83,fracture
14667100.77,4524341.5,-6640.82,fracture
14668764.96,4524382.07,-6635.92,fracture
14668809.05,4524389.34,-6654.26,fracture
14667645.91,4524401.7,-6622.37,fracture
14668464.9,4524478.33,-6648.7,fracture
14666166.34,4524488.73,-6662.47,fracture
14667516.67,4524491.55,-6635.84,fracture
14668196.21,4524487.29,-6643.81,fracture
14668227.31,4524505.05,-6634.71,fracture
14667494.49,4524518.09,-6622.27,fracture
14668237.25,4524527.31,-6658.53,fracture
14667593.48,4524542.16,-6627.82,fracture
14667158.43,4524561.19,-6625.23,fracture
14668187.08,4524572.78,-6660.59,fracture
14667579.46,4524585.65,-6630.72,fracture
14668173.1,4524583.17,-6656.54,fracture
14668187.41,4524585.68,-6657.27,fracture
14666813.89,4524613.98,-6659.64,fracture
14667720.73,4524617.94,-6651.43,fracture
14668200.23,4524613.18,-6641.62,fracture
14668222.15,4524629.17,-6657.31,fracture
14666144.98,4524685.44,-6655.14,fracture
14667374.85,4524741.5,-6650.34,fracture
14665997.35,4524750.64,-6654.85,fracture
14666620.84,4524750.88,-6636.5,fracture
14666957.7,4524754.29,-6638.92,fracture
14666012.84,4524775.02,-6631.26,fracture
14667297.55,4524791.46,-6627.73,fracture
14666497.12,4524943.4,-6632.77,fracture
14666279.49,4525012.65,-6628.63,fracture
14666242.33,4525239.46,-6608.69,fracture
